全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
122033,,市川市,中国分小学校放課後保育クラブ,ナカコクブンショウガッコウホウカゴホイククラブ,,,,,,122033,,千葉県市川市中国分1丁目22-1,千葉県,市川市,中国分1丁目,22-1,,35.75350008,139.9161221,,,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,
122033,,市川市,新井小学校放課後保育クラブ,アライショウガッコウホウカゴホイククラブ,,,,,,122033,,千葉県市川市新井1丁目18-13,千葉県,市川市,新井1丁目,18-13,,35.67393328,139.8905439,,,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,
122033,,市川市,塩焼小学校放課後保育クラブ,シオヤキショウガッコウホウカゴホイククラブ,,,,,,122033,,千葉県市川市塩焼5丁目9-8,千葉県,市川市,塩焼5丁目,9-8,,35.68391319,139.9301144,,,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,
122033,,市川市,大和田小学校放課後保育クラブ,オオワダショウガッコウホウカゴホイククラブ,,,,,,122033,,千葉県市川市大和田1丁目2-6,千葉県,市川市,大和田1丁目,2-6,,35.71762239,139.9209813,,,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,
122033,,市川市,稲荷木小学校放課後保育クラブ,トウカギショウガッコウホウカゴホイククラブ,,,,,,122033,,千葉県市川市稲荷木1丁目14-1,千葉県,市川市,稲荷木1丁目,14-1,,35.71145542,139.921577,,,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,
122033,,市川市,妙典小学校放課後保育クラブ,ミョウデンショウガッコウホウカゴホイククラブ,,,,,,122033,,千葉県市川市妙典2丁目14-2及び2-11-13,千葉県,市川市,妙典2丁目,14-2及び2-11-13,,35.69601861,139.930118,,,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,
122033,,市川市,塩浜こども館,シオハマコドモカン,,,,,,122033,,千葉県市川市塩浜4丁目31-1-103ハイタウン塩浜,千葉県,市川市,塩浜4丁目,31-1-103,ハイタウン塩浜,35.66331897,139.913029,,,(047)396-1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,
122033,,市川市,市川こども館,イチカワコドモカン,,,,,,122033,,千葉県市川市市川2丁目33-6,千葉県,市川市,市川2丁目,33-6,,35.73121589,139.906034,,,(047)322-1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1111000263.html,,,
122033,,市川市,いきいきセンター宮久保（宮久保老人いこいの家）,イキイキセンターミヤクボ（ミヤキボロウジンイコイノイエ）,,,,,,122033,,千葉県市川市宮久保4丁目2-4,千葉県,市川市,宮久保4丁目,2-4,,35.7369658,139.9360762,,,(047)372-5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター鬼越（鬼越老人いこいの家）,イキイキセンターオニゴエ（オニゴエロウジンイコイノイエ）,,,,,,122033,,千葉県市川市鬼越1丁目25-3,千葉県,市川市,鬼越1丁目,25-3,,35.72031318,139.9385501,,,(047)335-5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター北方（北方老人いこいの家）,イキイキセンターキタカタ（キタカタロウジンイコイノイエ）,,,,,,122033,,千葉県市川市北方2丁目29-19,千葉県,市川市,北方2丁目,29-19,,35.72540981,139.9410494,,,(047)332-3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター日之出（日之出老人いこいの家）,イキイキセンターヒノデ（ヒノデロウジンイコイノイエ）,,,,,,122033,,千葉県市川市日之出8-18,千葉県,市川市,日之出,8-18,,35.67811308,139.9236674,,,(047)397-8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター塩浜（塩浜老人いこいの家）,イキイキセンターシオハマ（シオハマロウジンイコイノイエ）,,,,,,122033,,千葉県市川市塩浜4丁目3-1-101ハイタウン塩浜,千葉県,市川市,塩浜4丁目,3-1-101,ハイタウン塩浜,35.66314687,139.9133131,,,(047)395-2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター田尻（田尻老人いこいの家）,イキイキセンタータジリ（タジリロウジンイコイノイエ）,,,,,,122033,,千葉県市川市田尻4丁目13-3,千葉県,市川市,田尻4丁目,13-3,,35.70335334,139.9344618,,,(047)379-8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター南行徳（南行徳老人いこいの家）,イキイキセンターミナミギョウトク（ミナミギョウトクロウジンイコイノイエ）,,,,,,122033,,千葉県市川市香取1丁目1７-18,千葉県,市川市,香取1丁目,1７-18,,35.68221922,139.9033308,,,(047)357-1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター大洲（老人福祉センター）,イキイキセンターオオス（ロウジンフクシセンター）,,,,,,122033,,千葉県市川市大洲4丁目18-3,千葉県,市川市,大洲4丁目,18-3,,35.72258446,139.9064159,,,(047)370-3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター市川（市川老人いこいの家）,イキイキセンターイチカワ（イチカワロウジンイコイノイエ）,,,,,,122033,,千葉県市川市市川2丁目33-6,千葉県,市川市,市川2丁目,33-6,,35.7314021,139.9059769,,,(047)322-2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター福栄（福栄老人いこいの家）,イキイキセンターフクエイ（フクエイロウジンイコイノイエ）,,,,,,122033,,千葉県市川市福栄4丁目32-2,千葉県,市川市,福栄4丁目,32-2,,35.669554,139.9091073,,,(047)395-6906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター北国分（北国分老人いこいの家）,イキイキセンターキタコクブン（キタコクブンロウジンイコイノイエ）,,,,,,122033,,千葉県市川市北国分1丁目12-32,千葉県,市川市,北国分1丁目,12-32,,35.75889111,139.9036083,,,(047)375-2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター本館（勤労福祉センター本館 老人ホーム）,イキイキセンターホンカン（キンロウフクシセンターホンカン　ロウジンホーム）,,,,,,122033,,千葉県市川市南八幡2丁目20-1,千葉県,市川市,南八幡2丁目,20-1,,35.71361183,139.9273692,,,(047)370-5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,いきいきセンター分館（勤労福祉センター分館 老人ホーム）,イキイキセンターブンカン（キンロウフクシセンターブンカン　ロウジンホーム）,,,,,,122033,,千葉県市川市南八幡5丁目20-3,千葉県,市川市,南八幡5丁目,20-3,,35.71886296,139.9209784,,,(047)377-7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,養護老人ホームいこい荘,ヨウゴロウジンホームイコイソウ,,,,,,122033,,千葉県市川市大町521,千葉県,市川市,大町,521,,35.76009856,139.9534154,,,(047)337-8703/(047)337-8750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000003.html,,,
122033,,市川市,北国分友愛住宅,キタコクブンユウアイジュウタク,,,,,,122033,,千葉県市川市北国分1丁目12-32,千葉県,市川市,北国分1丁目,12-32,,35.75889111,139.9036083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,いきいきセンター福栄　（福栄老人いこいの家）,イキイキセンターフクエイ（フクエイロウジンイコイノイエ）,,,,,,122033,,千葉県市川市福栄4丁目32-2,千葉県,市川市,福栄4丁目,32-2,,35.669554,139.9091073,,,(047)395-6906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/wel01/1111000004.html,,,
122033,,市川市,明松園,メイショウエン,,,,,,122033,,千葉県市川市中国分2丁目17-21,千葉県,市川市,中国分2丁目,17-21,,35.75015031,139.9131221,,,(047)372-9017,,,,,,,,月火水木金,09:00,17:00,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/wel06/1111000013.html,,,
122033,,市川市,身体障害者福祉センター,シンタイショウガイシャフクシセンター,,,,,,122033,,千葉県市川市本行徳1-5,千葉県,市川市,本行徳,1-5,,35.6962148,139.9193014,,,(047)357-9165,,,,,,,,月火水木金,09:00,17:00,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/wel06/1111000004.html,,,
122033,,市川市,フォルテ行徳,フォルテギョウトク,,,,,,122033,,千葉県市川市本行徳1-5,千葉県,市川市,本行徳,1-5,,35.6962148,139.9193014,,,(047)357-9166,,,,,,,,月火水木金,09:00,17:00,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/wel06/1111000005.html,,,
122033,,市川市,こども発達センター,コドモハッタツセンター,,,,,,122033,,千葉県市川市大洲4丁目18-3,千葉県,市川市,大洲4丁目,18-3,,35.72273089,139.9064844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,そよかぜキッズ・幼児ことばの教室,ソヨカゼキッズ・ヨウジコトバノキョウシツ,,,,,,122033,,千葉県市川市稲荷木1丁目14-1,千葉県,市川市,稲荷木1丁目,14-1,,35.71185403,139.9208418,,,(047)712-6555（そよかぜキッズ）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川市斎場,イチカワシサイジョウ,,,,,,122033,,千葉県市川市大野町4丁目2610-1,千葉県,市川市,大野町4丁目,2610-1,,35.76191297,139.9714241,,,(047)338-2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川市霊園,イチカワシレイエン,,,,,,122033,,千葉県市川市大野町4丁目2481,千葉県,市川市,大野町4丁目,2481,,35.75735927,139.9706025,,,(047)337-5696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川市スポーツセンター（国府台体育館）,イチカワシスポーツセンター（コウノダイタイイクカン）,,,,,,122033,,千葉県市川市国府台1丁目6-4,千葉県,市川市,国府台1丁目,6-4,,35.74302294,139.9073878,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1111000003.html,,,
122033,,市川市,信篤市民体育館,シントクシミンタイイクカン,,,,,,122033,,千葉県市川市高谷1丁目8-2,千葉県,市川市,高谷1丁目,8-2,,35.70169648,139.9422535,,,(047)327-6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1511000005.html,,,
122033,,市川市,塩浜市民体育館,シオハマシミンタイイクカン,,,,,,122033,,千葉県市川市塩浜4丁目9-1,千葉県,市川市,塩浜4丁目,9-1,,35.660975,139.914536,,,(047)398-2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1511000006.html,,,
122033,,市川市,南八幡体育館,ミナミヤワタタイイクカン,,,,,,122033,,千葉県市川市南八幡2丁目20,千葉県,市川市,南八幡2丁目,20,,35.71383522,139.9272642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川市民プール,イチカワシミンプール,,,,,,122033,,千葉県市川市北方町4丁目22７0-3,千葉県,市川市,北方町4丁目,22７0-3,,35.73458149,139.9534264,,,(047)338-7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1531000003.html,,,
122033,,市川市,北市川スポーツパーククラブハウス,キタイチカワスポーツパーククラブハウス,,,,,,122033,,千葉県市川市柏井町4丁目277-1,千葉県,市川市,柏井町4丁目,277-1,,35.75351937,139.9670079,,,(047)337-1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1111000129.html,,,
122033,,市川市,福栄スポーツ広場,フクエイスポーツヒロバ,,,,,,122033,,千葉県市川市福栄4丁目32-4,千葉県,市川市,福栄4丁目,32-4,,35.66746932,139.9120707,,,(047)398-0606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1531000008.html,,,
122033,,市川市,青葉少年スポーツ広場,アオバショウネンスポーツヒロバ,,,,,,122033,,千葉県市川市新浜1丁目26,千葉県,市川市,新浜1丁目,26,,35.6733673,139.9149513,,,(047)398-2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1551000007.html,,,
122033,,市川市,本行徳公民館プール,ホンギョウトク　コウミンカンプール,,,,,,122033,,千葉県市川市本行徳12-8,千葉県,市川市,本行徳,12-8,,35.6948,139.917,,,(047)359-1351,,,,,,,市川市,,,,夏季のみ利用可,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,信篤公民館ミニプール,シントクコウミンカンミニプール,,,,,,122033,,千葉県市川市高谷1丁目8-1,千葉県,市川市,高谷1丁目,8-1,,35.70157472,139.9419913,,,(047)327-6807,,,,,,,市川市,,,,夏季のみ利用可,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,西部公民館ミニプール,セイブコウミンカンミニプール,,,,,,122033,,千葉県市川市中国分2丁目13-8,千葉県,市川市,中国分2丁目,13-8,,35.74936245,139.9129422,,,(047)373-8175,,,,,,,市川市,,,,夏季のみ利用可,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,江戸川河川敷サッカー場,エドガワカセンジキサッカージョウ,,,,,,122033,,千葉県市川市市川南3丁目地先,千葉県,市川市,市川南3丁目,,地先,35.72580599,139.8991088,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000003.html,,,
122033,,市川市,国分川調節池緑地第1多目的広場,コクブンガワチョウセツイケリョクチダイイチタモクテキヒロバ,,,,,,122033,,千葉県市川市東国分3丁目1490,千葉県,市川市,東国分3丁目,1490,,35.74924705,139.9211237,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1111000082.html,,,
122033,,市川市,広尾防災公園「健康の広場」,ヒロオボウサイコウエンケンコウノヒロバ,,,,,,122033,,千葉県市川市広尾2丁目3-2,千葉県,市川市,広尾2丁目,3-2,,35.67780575,139.8899114,,,(047)359-0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,江戸川河川敷野球場（市川南）,エドガワカセンジキヤキュウジョウ（イチカワミナミ）,,,,,,122033,,千葉県市川市市川南3・4・5丁目地先,千葉県,市川市,市川南3・4・5丁目,,地先,35.72447751,139.8999099,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000003.html,,,
122033,,市川市,江戸川河川敷野球場（大洲）,エドガワカセンジキヤキュウジョウ（オオス）,,,,,,122033,,千葉県市川市大洲2丁目地先,千葉県,市川市,大洲2丁目,,地先,35.71505116,139.9097292,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000003.html,,,
122033,,市川市,江戸川河川敷野球場（河原）,エドガワカセンジキヤキュウジョウ（カワラ）,,,,,,122033,,千葉県市川市河原地先,千葉県,市川市,河原地先,,,35.70339096,139.9192821,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000003.html,,,
122033,,市川市,国分川調節池緑地第2多目的広場,コクブンガワチョウセツイケリョクチダイニタモクテキヒロバ,,,,,,122033,,千葉県市川市東国分3丁目1490,千葉県,市川市,東国分3丁目,1490,,35.75023791,139.9212435,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1111000082.html,,,
122033,,市川市,原木公園運動広場,バラキコウエンウンドウヒロバ,,,,,,122033,,千葉県市川市原木2486-3,千葉県,市川市,原木,2486-3,,35.68738061,139.9515365,,,(047)327-6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1111000014.html,,,
122033,,市川市,江戸川河川敷少年野球場（大和田）,エドガワカセンジキショウネンヤキュウジョウ（オオワダ）,,,,,,122033,,千葉県市川市大和田5丁目地先,千葉県,市川市,大和田5丁目,,地先,35.7136458,139.9115165,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000003.html,,,
122033,,市川市,江戸川河川敷少年野球場（稲荷木）,エドガワカセンジキショウネンヤキュウジョウ（トウカギ）,,,,,,122033,,千葉県市川市稲荷木2丁目地先,千葉県,市川市,稲荷木2丁目,,地先,35.70553781,139.9215319,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000003.html,,,
122033,,市川市,クリーンセンターテニスコート,クリーンセンターテニスコート,,,,,,122033,,千葉県市川市田尻1003,千葉県,市川市,田尻,1003,,35.68716463,139.9432373,,,(047)328-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1111000005.html,,,
122033,,市川市,塩浜市民体育館テニスコート,シオハマシミンタイイクカンテニスコート,,,,,,122033,,千葉県市川市塩浜4丁目9-1,千葉県,市川市,塩浜4丁目,9-1,,35.66106327,139.9139159,,,(047)398-2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1521000007.html,,,
122033,,市川市,行徳中央公園テニスコート,ギョウトクチュウオウコウエンテニスコート,,,,,,122033,,千葉県市川市富浜3丁目10,千葉県,市川市,富浜3丁目,10,,35.68680205,139.9218686,,,(047)399-2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1531000007.html,,,
122033,,市川市,塩焼中央公園テニスコート,シオヤキチュウオウコウエンテニスコート,,,,,,122033,,千葉県市川市塩焼5丁目6,千葉県,市川市,塩焼5丁目,6,,35.68546945,139.9291977,,,(047)399-2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1541000007.html,,,
122033,,市川市,福栄スポーツ広場テニスコート,フクエイスポーツヒロバテニスコート,,,,,,122033,,千葉県市川市福栄4丁目32-4,千葉県,市川市,福栄4丁目,32-4,,35.66628449,139.9114184,,,(047)398-0606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1511000008.html,,,
122033,,市川市,国府台テニスコート,コウノダイテニスコート,,,,,,122033,,千葉県市川市国府台1丁目6-4,千葉県,市川市,国府台1丁目,6-4,,35.74273553,139.908903,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1541000002.html,,,
122033,,市川市,菅野終末処理場テニスコート,スガノシュウマツショリジョウテニスコート,,,,,,122033,,千葉県市川市東菅野2丁目23-1,千葉県,市川市,東菅野2丁目,23-1,,35.73560682,139.9278689,,,(047)325-0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1541000003.html,,,
122033,,市川市,J:COM北市川スポーツパーク,ジェイコムキタイチカワスポーツパーク,,,,,,122033,,千葉県市川市柏井町4丁目277-1,千葉県,市川市,柏井町4丁目,277-1,,35.75355217,139.9676198,,,(047)337-1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1111000129.html,,,
122033,,市川市,国府台陸上競技場,ｺｳﾉﾀﾞｲﾘｸｼﾞｮｳｷｮｳｷﾞｼﾞｮｳ,,,,,,122033,,千葉県市川市国府台1丁目6-4,千葉県,市川市,国府台1丁目,6-4,,35.743717,139.9084,,,(047)373-3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/pub06/1521000002.html,,,
122033,,市川市,市川市アイ・リンクタウン展望施設,イチカワシアイ・リンクタウンテンボウシセツ,,,,,,122033,,千葉県市川市市川南1丁目10-1,千葉県,市川市,市川南1丁目,10-1,,35.72898717,139.9064899,,,(047)322-9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,動植物園,ドウショクブツエン,,,,,,122033,,千葉県市川市大町284-1,千葉県,市川市,大町,284-1,,35.76458032,139.9663291,,,(047)338-1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,観賞植物園,カンショウショクブツエン,,,,,,122033,,千葉県市川市大町213-11,千葉県,市川市,大町,213-11,,35.76845712,139.9704539,,,(047)339-4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,市川市地域振興施設（道の駅いちかわ）,イチカワシチイキシンコウシセツ（ミチノエキイチカワ）,,,,,,122033,,千葉県市川市国分6丁目10-1,千葉県,市川市,国分6丁目,10-1,,35.74989619,139.920085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.michinoeki-ichikawa.jp/,,,
122033,,市川市,市川市クリーンセンター　余熱利用施設　クリーンスパ市川,イチカワシクリーンセンターヨネツリヨウシセツクリーンスパイチカワ,,,,,,122033,,千葉県市川市上妙典1554,千葉県,市川市,上妙典,1554,,35.68602872,139.9437397,,,(047)329-6711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cleanspa.jp/,,,
122033,,市川市,いちかわ市民キャンプ場,イチカワシミンキャンプジョウ,,,,,,122033,,千葉県市川市柏井町2丁目992-1,千葉県,市川市,柏井町2丁目,992-1,,35.74495417,139.9737612,,,(047)337-9802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/pub06/1551000003.html,,,
122033,,市川市,急病診療・ふれあいセンター,キュウビョウシンリョウ・フレアイセンター,,,,,,122033,,千葉県市川市大洲1丁目18-1,千葉県,市川市,大洲1丁目,18-1,,35.71803571,139.9109498,,,(047)377-1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,休日急病等歯科診療所,キュウジツキュウビョウトウシカシンリョウジョ,,,,,,122033,,千葉県市川市大洲1丁目18-1,千葉県,市川市,大洲1丁目,18-1,,35.71803571,139.9109498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,急病診療所,キュウビョウシンリョウジョ,,,,,,122033,,千葉県市川市大洲1丁目18-1,千葉県,市川市,大洲1丁目,18-1,,35.7180,139.9109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,中央図書館,チュウオウトショカン,,,,,,122033,,千葉県市川市鬼高1丁目1-4生涯学習センター（メディアパーク市川）,千葉県,市川市,鬼高1丁目,1-4,生涯学習センター（メディアパーク市川）,35.71545829,139.9320268,,,(047)320-3346,,,,,272-0015,,,火水木金土日,10:00,19:30,土日祝18時まで,,可,有,,有,,有,有,可,,有,有,,有,有,有,,可,https://www.city.ichikawa.lg.jp/library/guide/1014.html,,,
122033,,市川市,こどもとしょかん,コドモトショカン,,,,,,122033,,千葉県市川市鬼高1丁目1-4,千葉県,市川市,鬼高1丁目,1-4,,35.71593061,139.9320142,,,(047)320-3346,,,,,272-0015,,,火水木金土日,10:00,18:00,土日祝17時まで,,可,有,,有,,有,有,,,有,有,,有,有,有,,可,https://www.city.ichikawa.lg.jp/library/kodomo/,,,
122033,,市川市,行徳図書館,ギョウトクトショカン,,,,,,122033,,千葉県市川市末広1丁目1-31,千葉県,市川市,末広1丁目,1-31,,35.68527961,139.9167271,,,(047)358-9011,,,,,272-0121,,,火水木金土日,10:00,19:30,土日祝17時まで,,,　,,,,,,,,,,,,有,,,,https://www.city.ichikawa.lg.jp/library/guide/1002.html,,,
122033,,市川市,信篤図書館,シントクトショカン,,,,,,122033,,千葉県市川市高谷1丁目8-1,千葉県,市川市,高谷1丁目,8-1,,35.70209,139.941742,,,(047)328-8831,,,,,272-0013,,,火水木金土日,9:00,17:00,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1007.html,,,
122033,,市川市,南行徳図書館,ミナミギョウトクトショカン,,,,,,122033,,千葉県市川市相之川1丁目2-4,千葉県,市川市,相之川1丁目,2-4,,35.680842,139.8999063,,,(047)357-4188,,,,,272-0143,,,火水木金土日,9:30,17:00,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1003.html,,,
122033,,市川市,市川駅南口図書館,イチカワエキミナミグチトショカン,,,,,,122033,,千葉県市川市市川南1丁目10-1I-linkタウンいちかわ　ザ・タワーズ・ウエスト3階,千葉県,市川市,市川南1丁目,10-1,I-linkタウンいちかわ　ザ・タワーズ・ウエスト3階,35.72918783,139.9060374,,,(047)325-6241,,,,,272-0033,,,火水木金土日,9:30,21:00,土日祝18時まで,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1015.html,,,
122033,,市川市,平田図書室,ヒラタトショシツ,,,,,,122033,,千葉県市川市平田1丁目20-16,千葉県,市川市,平田1丁目,20-16,,35.72465969,139.9195982,,,(047)321-2243,,,,,272-0031,,,火水木金土日,9:30,17:00,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1008.html,,,
122033,,市川市,大柏市民図書室,オオガシワシミントショシツ,,,,,,122033,,千葉県市川市大野町2丁目1877,千葉県,市川市,大野町2丁目,1877,,35.750451,139.9561198,,,(047)338-7897,,,,,272-0805,,,水土日,10:00,16:00,祝日閉室,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/library/guide/1004.html,,,
